timestamp,Conductivity,RDO,TSS,Turbidity
2023-02-04 05:00:00+00:00,813.03,,,
2023-02-04 10:00:00+00:00,,,0.8228571428571428,0.6853333333333333
2023-02-04 11:00:00+00:00,,9.732857142857142,,
2023-02-04 12:00:00+00:00,,9.75,,
2023-02-04 14:00:00+00:00,,9.81,,
2023-02-04 15:00:00+00:00,,9.773333333333333,,
2023-02-04 16:00:00+00:00,,9.715,,
2023-02-04 17:00:00+00:00,,,0.48333333333333334,0.519
